date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:09:50	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:09:48%20GMT	https://mentormate.com/services/design/	C:/My%20Web%20Sites/testProject/mentormate.com/services/design/index.html	(from https://mentormate.com/)
14:09:50	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:09:49%20GMT	https://mentormate.com/services/design/foundational-research/	C:/My%20Web%20Sites/testProject/mentormate.com/services/design/foundational-research/index.html	(from https://mentormate.com/)
14:09:50	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:09:49%20GMT	https://mentormate.com/services/design/design-strategy/	C:/My%20Web%20Sites/testProject/mentormate.com/services/design/design-strategy/index.html	(from https://mentormate.com/)
14:09:50	410157/410157	---M--	200	added ('OK')	image/jpeg	etag:%22905ec-5ceb48bf3d040%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/2021/10/start-a-project.jpg	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/2021/10/start-a-project.jpg	(from https://mentormate.com/)
14:09:50	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:09:50%20GMT	https://mentormate.com/services/design/product-design/	C:/My%20Web%20Sites/testProject/mentormate.com/services/design/product-design/index.html	(from https://mentormate.com/)
14:09:50	1003061/1003061	---M--	200	added ('OK')	image/png	etag:%22f9c56-5ce4e9ddf95c0%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/2021/10/111-2.png	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/2021/10/111-2.png	(from https://mentormate.com/)
14:09:51	58115/58115	---M--	200	added ('OK')	application/x-javascript	etag:%22e33f-5dbe643d07ff0-gzip%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/plugins/enlighter/cache/X1_enlighterjs.min.1649156785.js	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/plugins/enlighter/cache/X1_enlighterjs.min.1649156785.js	(from https://mentormate.com/)
14:09:51	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:09:51%20GMT	https://mentormate.com/services/design/behavior-design/	C:/My%20Web%20Sites/testProject/mentormate.com/services/design/behavior-design/index.html	(from https://mentormate.com/)
14:09:52	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:09:51%20GMT	https://mentormate.com/services/design/service-design/	C:/My%20Web%20Sites/testProject/mentormate.com/services/design/service-design/index.html	(from https://mentormate.com/)
14:09:52	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:09:51%20GMT	https://mentormate.com/services/cloud-devops/	C:/My%20Web%20Sites/testProject/mentormate.com/services/cloud-devops/index.html	(from https://mentormate.com/)
14:09:52	58001/58001	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Apr%202022%2010:33:02%20GMT	https://mentormate.com/services/cloud-devops/cloud-migration/	C:/My%20Web%20Sites/testProject/mentormate.com/services/cloud-devops/cloud-migration/index.html	(from https://mentormate.com/)
14:09:52	603/603	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:09:52%20GMT	https://mentormate.com/se/xmlrpc.php	C:/My%20Web%20Sites/testProject/mentormate.com/se/xmlrpc.php	(from https://mentormate.com/se/)
14:09:52	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:09:52%20GMT	https://mentormate.com/services/cloud-devops/cloud-native/	C:/My%20Web%20Sites/testProject/mentormate.com/services/cloud-devops/cloud-native/index.html	(from https://mentormate.com/)
14:09:52	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:09:52%20GMT	https://mentormate.com/services/cloud-devops/cloud-management/	C:/My%20Web%20Sites/testProject/mentormate.com/services/cloud-devops/cloud-management/index.html	(from https://mentormate.com/)
14:09:53	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:09:53%20GMT	https://mentormate.com/services/support/	C:/My%20Web%20Sites/testProject/mentormate.com/services/support/index.html	(from https://mentormate.com/)
14:09:53	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:09:53%20GMT	https://mentormate.com/services/cloud-devops/devops/	C:/My%20Web%20Sites/testProject/mentormate.com/services/cloud-devops/devops/index.html	(from https://mentormate.com/)
14:09:54	80574/80574	---MC-	200	added ('OK')	text/css	etag:W/%2213abe-5d5c6d00cdd42-gzip%22	https://d1zkqmcmykwifr.cloudfront.net/se/wp-includes/css/dist/block-library/style.min.1642424754.css	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/se/wp-includes/css/dist/block-library/style.min.1642424754.css	(from https://mentormate.com/se/)
14:09:55	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:09:53%20GMT	https://mentormate.com/services/support/operational-support/	C:/My%20Web%20Sites/testProject/mentormate.com/services/support/operational-support/index.html	(from https://mentormate.com/)
14:09:55	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:09:54%20GMT	https://mentormate.com/services/support/application-support/	C:/My%20Web%20Sites/testProject/mentormate.com/services/support/application-support/index.html	(from https://mentormate.com/)
14:09:55	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:09:54%20GMT	https://mentormate.com/services/support/staff-augmentation/	C:/My%20Web%20Sites/testProject/mentormate.com/services/support/staff-augmentation/index.html	(from https://mentormate.com/)
14:09:57	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:09:55%20GMT	https://mentormate.com/projects/	C:/My%20Web%20Sites/testProject/mentormate.com/projects/index.html	(from https://mentormate.com/)
14:09:57	79494/79494	---MC-	200	added ('OK')	text/css	etag:W/%2213686-5dbe59d44c16a-gzip%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/plugins/enlighter/cache/X3_enlighterjs.min.1649154116.css	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/plugins/enlighter/cache/X3_enlighterjs.min.1649154116.css	(from https://mentormate.com/se/)
14:09:57	121426/121426	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Apr%202022%2010:14:54%20GMT	https://mentormate.com/about/	C:/My%20Web%20Sites/testProject/mentormate.com/about/index.html	(from https://mentormate.com/)
14:09:57	61171/61171	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Apr%202022%2010:29:43%20GMT	https://mentormate.com/approach/	C:/My%20Web%20Sites/testProject/mentormate.com/approach/index.html	(from https://mentormate.com/)
14:09:57	57249/57249	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Apr%202022%2010:55:42%20GMT	https://mentormate.com/resources/	C:/My%20Web%20Sites/testProject/mentormate.com/resources/index.html	(from https://mentormate.com/)
14:09:57	56633/56633	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Apr%202022%2010:21:43%20GMT	https://mentormate.com/careers/	C:/My%20Web%20Sites/testProject/mentormate.com/careers/index.html	(from https://mentormate.com/)
14:09:57	58839/58839	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Apr%202022%2010:13:01%20GMT	https://mentormate.com/contact-us/	C:/My%20Web%20Sites/testProject/mentormate.com/contact-us/index.html	(from https://mentormate.com/)
14:09:58	89521/89521	---MC-	200	added ('OK')	application/x-javascript	etag:W/%2215db1-5d5c6d00f428a-gzip%22	https://d1zkqmcmykwifr.cloudfront.net/se/wp-includes/js/jquery/jquery.min.1642424754.js	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/se/wp-includes/js/jquery/jquery.min.1642424754.js	(from https://mentormate.com/se/)
14:09:58	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:09:58%20GMT	https://mentormate.com/project/pocketwaters/	C:/My%20Web%20Sites/testProject/mentormate.com/project/pocketwaters/index.html	(from https://mentormate.com/)
14:09:58	11224/11224	---MC-	200	added ('OK')	application/x-javascript	etag:W/%222bd8-5d5c6d00f36d2-gzip%22	https://d1zkqmcmykwifr.cloudfront.net/se/wp-includes/js/jquery/jquery-migrate.min.1642424754.js	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/se/wp-includes/js/jquery/jquery-migrate.min.1642424754.js	(from https://mentormate.com/se/)
14:09:58	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:09:58%20GMT	https://mentormate.com/project/soundview/	C:/My%20Web%20Sites/testProject/mentormate.com/project/soundview/index.html	(from https://mentormate.com/)
14:09:58	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:09:58%20GMT	https://mentormate.com/project/forestx/	C:/My%20Web%20Sites/testProject/mentormate.com/project/forestx/index.html	(from https://mentormate.com/)
14:09:59	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:09:59%20GMT	https://mentormate.com/project/star-wars-x-wing-squad-builder/	C:/My%20Web%20Sites/testProject/mentormate.com/project/star-wars-x-wing-squad-builder/index.html	(from https://mentormate.com/)
14:09:59	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:09:59%20GMT	https://mentormate.com/cookie-policy/	C:/My%20Web%20Sites/testProject/mentormate.com/cookie-policy/index.html	(from https://mentormate.com/)
14:09:59	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:09:59%20GMT	https://mentormate.com/se/wp-json/wp/v2/pages/27641	C:/My%20Web%20Sites/testProject/mentormate.com/se/wp-json/wp/v2/pages/27641.a7.delayed	(from https://mentormate.com/se/)
14:09:59	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:09:59%20GMT	https://mentormate.com/privacy-policy/	C:/My%20Web%20Sites/testProject/mentormate.com/privacy-policy/index.html	(from https://mentormate.com/)
14:10:00	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:10:00%20GMT	https://mentormate.com/tos/	C:/My%20Web%20Sites/testProject/mentormate.com/tos/index.html	(from https://mentormate.com/)
14:10:00	603/603	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:10:00%20GMT	https://mentormate.com/se/xmlrpc.php?rsd	C:/My%20Web%20Sites/testProject/mentormate.com/se/xmlrpc.a80db0.delayed	(from https://mentormate.com/se/)
14:10:00	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:10:00%20GMT	https://mentormate.com/se/feed/	C:/My%20Web%20Sites/testProject/mentormate.com/se/feed/index.html	(from https://mentormate.com/se/)
14:10:00	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:10:00%20GMT	https://mentormate.com/se/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmentormate.com%2Fse%2F	C:/My%20Web%20Sites/testProject/mentormate.com/se/wp-json/oembed/1.0/embedab55	(from https://mentormate.com/se/)
14:10:00	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:10:00%20GMT	https://mentormate.com/se/wp-json/	C:/My%20Web%20Sites/testProject/mentormate.com/se/wp-json/index.html	(from https://mentormate.com/se/)
14:10:01	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:10:01%20GMT	https://mentormate.com/se/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmentormate.com%2Fse%2F&format=xml	C:/My%20Web%20Sites/testProject/mentormate.com/se/wp-json/oembed/1.0/embed4eba	(from https://mentormate.com/se/)
14:10:02	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:10:02%20GMT	https://mentormate.com/se/wp-admin/admin-ajax.php	C:/My%20Web%20Sites/testProject/mentormate.com/se/wp-admin/admin-ajax.php	(from https://mentormate.com/se/)
14:10:02	69524/69524	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Apr%202022%2011:10:02%20GMT	https://mentormate.com/se	C:/My%20Web%20Sites/testProject/mentormate.com/se.html	(from https://mentormate.com/se/)
14:10:03	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:10:03%20GMT	https://mentormate.com/se/services/mjukvaruutveckling/webbutveckling/	C:/My%20Web%20Sites/testProject/mentormate.com/se/services/mjukvaruutveckling/webbutveckling/index.html	(from https://mentormate.com/se/)
14:10:03	25581/25581	---M--	200	added ('OK')	image/jpeg	etag:%2263ed-5ced06932a740%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/3/2021/10/custom-software-development-323x415.jpg	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/3/2021/10/custom-software-development-323x415.jpg	(from https://mentormate.com/se/)
14:10:04	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:10:03%20GMT	https://mentormate.com/se/services/	C:/My%20Web%20Sites/testProject/mentormate.com/se/services/index.html	(from https://mentormate.com/se/)
14:10:04	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:10:03%20GMT	https://mentormate.com/se/services/mjukvaruutveckling/	C:/My%20Web%20Sites/testProject/mentormate.com/se/services/mjukvaruutveckling/index.html	(from https://mentormate.com/se/)
14:10:04	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:10:04%20GMT	https://mentormate.com/se/services/mjukvaruutveckling/mobil-utveckling/	C:/My%20Web%20Sites/testProject/mentormate.com/se/services/mjukvaruutveckling/mobil-utveckling/index.html	(from https://mentormate.com/se/)
14:10:04	19292/19292	---M--	200	added ('OK')	image/jpeg	etag:%224b5c-5ced06a454fc0%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/3/2021/10/ux-ui-design-324x415.jpg	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/3/2021/10/ux-ui-design-324x415.jpg	(from https://mentormate.com/se/)
14:10:04	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:10:04%20GMT	https://mentormate.com/se/services/mjukvaruutveckling/foretagsarkitektur/	C:/My%20Web%20Sites/testProject/mentormate.com/se/services/mjukvaruutveckling/foretagsarkitektur/index.html	(from https://mentormate.com/se/)
14:10:04	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:10:04%20GMT	https://mentormate.com/se/services/mjukvaruutveckling/kvalitetssakring/	C:/My%20Web%20Sites/testProject/mentormate.com/se/services/mjukvaruutveckling/kvalitetssakring/index.html	(from https://mentormate.com/se/)
14:10:04	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:10:04%20GMT	https://mentormate.com/se/services/mjukvaruutveckling/systemintegration/	C:/My%20Web%20Sites/testProject/mentormate.com/se/services/mjukvaruutveckling/systemintegration/index.html	(from https://mentormate.com/se/)
14:10:05	21702/21702	---M--	200	added ('OK')	image/jpeg	etag:%2254c6-5ced06b0bad00%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/3/2021/10/cloud-devops-1-323x415.jpg	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/3/2021/10/cloud-devops-1-323x415.jpg	(from https://mentormate.com/se/)
14:10:05	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:10:05%20GMT	https://mentormate.com/se/services/design/grundforskning/	C:/My%20Web%20Sites/testProject/mentormate.com/se/services/design/grundforskning/index.html	(from https://mentormate.com/se/)
14:10:05	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:10:05%20GMT	https://mentormate.com/se/services/design/	C:/My%20Web%20Sites/testProject/mentormate.com/se/services/design/index.html	(from https://mentormate.com/se/)
14:10:05	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:10:05%20GMT	https://mentormate.com/se/services/design/designstrategi/	C:/My%20Web%20Sites/testProject/mentormate.com/se/services/design/designstrategi/index.html	(from https://mentormate.com/se/)
14:10:06	27256/27256	---M--	200	added ('OK')	image/jpeg	etag:%226a78-5ced06bd20a40%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/3/2021/10/software-support-maintenance-323x415.jpg	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/3/2021/10/software-support-maintenance-323x415.jpg	(from https://mentormate.com/se/)
14:10:06	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:10:06%20GMT	https://mentormate.com/se/services/design/produktdesign/	C:/My%20Web%20Sites/testProject/mentormate.com/se/services/design/produktdesign/index.html	(from https://mentormate.com/se/)
14:10:06	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:10:06%20GMT	https://mentormate.com/se/services/design/tjanstedesign/	C:/My%20Web%20Sites/testProject/mentormate.com/se/services/design/tjanstedesign/index.html	(from https://mentormate.com/se/)
14:10:06	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:10:06%20GMT	https://mentormate.com/se/services/design/beteendedesign/	C:/My%20Web%20Sites/testProject/mentormate.com/se/services/design/beteendedesign/index.html	(from https://mentormate.com/se/)
14:10:09	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:10:07%20GMT	https://mentormate.com/se/services/moln-devops/	C:/My%20Web%20Sites/testProject/mentormate.com/se/services/moln-devops/index.html	(from https://mentormate.com/se/)
14:10:09	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:10:07%20GMT	https://mentormate.com/se/services/moln-devops/molnmigrering/	C:/My%20Web%20Sites/testProject/mentormate.com/se/services/moln-devops/molnmigrering/index.html	(from https://mentormate.com/se/)
14:10:09	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:10:08%20GMT	https://mentormate.com/se/services/moln-devops/molnbaserade-tjanster/	C:/My%20Web%20Sites/testProject/mentormate.com/se/services/moln-devops/molnbaserade-tjanster/index.html	(from https://mentormate.com/se/)
14:10:09	401406/401406	---M--	200	added ('OK')	image/jpeg	etag:%2261ffe-5cef14e9e7140%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/3/2021/10/mentormate-global-offices.jpg	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/3/2021/10/mentormate-global-offices.jpg	(from https://mentormate.com/se/)
14:10:09	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:10:09%20GMT	https://mentormate.com/se/services/moln-devops/molnledarskap/	C:/My%20Web%20Sites/testProject/mentormate.com/se/services/moln-devops/molnledarskap/index.html	(from https://mentormate.com/se/)
14:10:09	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:10:09%20GMT	https://mentormate.com/se/services/moln-devops/devops/	C:/My%20Web%20Sites/testProject/mentormate.com/se/services/moln-devops/devops/index.html	(from https://mentormate.com/se/)
14:10:10	64295/64295	---M--	200	added ('OK')	image/jpeg	etag:%22fb27-5aed3096ca1c0%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/3/2020/09/Gothenburg-thumb.jpg	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/3/2020/09/Gothenburg-thumb.jpg	(from https://mentormate.com/se/)
14:10:10	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:10:10%20GMT	https://mentormate.com/se/services/support/	C:/My%20Web%20Sites/testProject/mentormate.com/se/services/support/index.html	(from https://mentormate.com/se/)
14:10:10	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:10:10%20GMT	https://mentormate.com/se/services/support/driftsupport/	C:/My%20Web%20Sites/testProject/mentormate.com/se/services/support/driftsupport/index.html	(from https://mentormate.com/se/)
14:10:10	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:10:10%20GMT	https://mentormate.com/se/services/support/programsupport/	C:/My%20Web%20Sites/testProject/mentormate.com/se/services/support/programsupport/index.html	(from https://mentormate.com/se/)
14:10:11	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:10:11%20GMT	https://mentormate.com/se/projects/	C:/My%20Web%20Sites/testProject/mentormate.com/se/projects/index.html	(from https://mentormate.com/se/)
14:10:11	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:10:11%20GMT	https://mentormate.com/se/services/support/personalforstarkning/	C:/My%20Web%20Sites/testProject/mentormate.com/se/services/support/personalforstarkning/index.html	(from https://mentormate.com/se/)
14:10:11	56183/56183	---M--	200	added ('OK')	image/jpeg	etag:%22db77-5aed30a147a80%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/3/2020/09/Minneapolis-thumb.jpg	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/3/2020/09/Minneapolis-thumb.jpg	(from https://mentormate.com/se/)
14:10:11	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:10:11%20GMT	https://mentormate.com/se/approach/	C:/My%20Web%20Sites/testProject/mentormate.com/se/approach/index.html	(from https://mentormate.com/se/)
14:10:11	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:10:11%20GMT	https://mentormate.com/se/company/	C:/My%20Web%20Sites/testProject/mentormate.com/se/company/index.html	(from https://mentormate.com/se/)
14:10:12	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:10:12%20GMT	https://mentormate.com/se/resources/	C:/My%20Web%20Sites/testProject/mentormate.com/se/resources/index.html	(from https://mentormate.com/se/)
14:10:12	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:10:12%20GMT	https://mentormate.com/se/contact-us/	C:/My%20Web%20Sites/testProject/mentormate.com/se/contact-us/index.html	(from https://mentormate.com/se/)
14:10:12	71104/71104	---M--	200	added ('OK')	image/jpeg	etag:%22115c0-5aed30d5bb640%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/3/2020/08/Sofia-thumb.jpg	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/3/2020/08/Sofia-thumb.jpg	(from https://mentormate.com/se/)
14:10:13	57010/57010	---M--	200	added ('OK')	image/jpeg	etag:%22deb2-5aed30aad1100%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/3/2020/08/Ruse-thumb.jpg	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/3/2020/08/Ruse-thumb.jpg	(from https://mentormate.com/se/)
14:10:14	49648/49648	---M--	200	added ('OK')	image/jpeg	etag:%22c1f0-5aed30b45a780%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/3/2020/08/Varna-thumb.jpg	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/3/2020/08/Varna-thumb.jpg	(from https://mentormate.com/se/)
14:10:15	48530/48530	---M--	200	added ('OK')	image/jpeg	etag:%22bd92-5aed30bcefbc0%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/3/2020/08/Veliko-Tarnovo-thumb.jpg	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/3/2020/08/Veliko-Tarnovo-thumb.jpg	(from https://mentormate.com/se/)
14:10:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2005%20Apr%202022%2011:10:15%20GMT	http://mentormate.com/about	C:/My%20Web%20Sites/testProject/mentormate.com/about.b9.delayed	(from https://mentormate.com/se/)
14:10:17	68319/68319	---M--	200	added ('OK')	image/jpeg	etag:%2210adf-5aed30c8616c0%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/3/2020/08/Plovdiv-thumb.jpg	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/3/2020/08/Plovdiv-thumb.jpg	(from https://mentormate.com/se/)
14:10:17	121428/121428	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Apr%202022%2011:10:17%20GMT	https://mentormate.com/about	C:/My%20Web%20Sites/testProject/mentormate.com/about.html	(from https://mentormate.com/se/)
14:10:18	91596/91596	---M--	200	added ('OK')	image/png	etag:%22165cc-5cef165911380%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/3/2021/10/Vector-1-218x300.png	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/3/2021/10/Vector-1-218x300.png	(from https://mentormate.com/se/)
14:10:19	53472/53472	---M--	200	added ('OK')	image/jpeg	etag:%22d0e0-5b028261a6e00%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/3/2020/09/Header-415x415.jpg	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/3/2020/09/Header-415x415.jpg	(from https://mentormate.com/se/)
14:10:19	35166/35166	---M--	200	added ('OK')	image/jpeg	etag:%22895e-5ae7393e0ab40%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/3/2020/09/creatv-eight-RryFk4n-vOs-unsplash-6-415x415.jpg	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/3/2020/09/creatv-eight-RryFk4n-vOs-unsplash-6-415x415.jpg	(from https://mentormate.com/se/)
14:10:20	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:10:20%20GMT	https://mentormate.com/se/project/savage-kitchen/	C:/My%20Web%20Sites/testProject/mentormate.com/se/project/savage-kitchen/index.html	(from https://mentormate.com/se/)
14:10:20	36499/36499	---M--	200	added ('OK')	image/jpeg	etag:%228e93-5ae73a62d1e00%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/3/2020/09/Hero-1920px-415x415.jpg	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/3/2020/09/Hero-1920px-415x415.jpg	(from https://mentormate.com/se/)
14:10:20	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:10:20%20GMT	https://mentormate.com/se/project/hb-healthcare-safety-sbc/	C:/My%20Web%20Sites/testProject/mentormate.com/se/project/hb-healthcare-safety-sbc/index.html	(from https://mentormate.com/se/)
